root_id,root_follower_count,num_messages,num_unique_users,num_airline_replies,airline_reply_rate,did_airline_reply,avg_sentiment,avg_airline_sentiment,sentiment_change_after_airline,max_depth,avg_airline_response_time
1131629540768452608,131,1,1,0,0.0,False,0.1153,,,0,
1131629540768452608,131,1,1,0,0.0,False,0.1153,,,0,
1131629553271693312,131,1,1,0,0.0,False,0.0598,,,0,
1131629553271693312,131,1,1,0,0.0,False,0.0598,,,0,
1131629719416389634,59,1,1,0,0.0,False,-0.9332,,,0,
1131629719416389634,59,1,1,0,0.0,False,-0.9332,,,0,
1131634743114686464,607,1,1,0,0.0,False,-0.9316,,,0,
1131634743114686464,607,1,1,0,0.0,False,-0.9316,,,0,
1131636732473090049,62681,1,1,0,0.0,False,0.0177,,,0,
1131636732473090049,62681,1,1,0,0.0,False,0.0177,,,0,
1131640421086629888,861,1,1,0,0.0,False,0.0598,,,0,
1131640421086629888,861,1,1,0,0.0,False,0.0598,,,0,
1131654821436637184,308,1,1,0,0.0,False,0.0598,,,0,
1131654821436637184,308,1,1,0,0.0,False,0.0598,,,0,
1131659179234603013,194871,1,1,0,0.0,False,0.1725,,,0,
1131659179234603013,194871,1,1,0,0.0,False,0.1725,,,0,
1131659524975288320,9012,1,1,0,0.0,False,0.0244,,,0,
1131659524975288320,9012,1,1,0,0.0,False,0.0244,,,0,
1131659843050397696,1543,1,1,0,0.0,False,0.0244,,,0,
1131659843050397696,1543,1,1,0,0.0,False,0.0244,,,0,
1131660721543098372,2236,1,1,0,0.0,False,0.0598,,,0,
1131660721543098372,2236,1,1,0,0.0,False,0.0598,,,0,
1131662272391188486,420,1,1,0,0.0,False,0.0282,,,0,
1131662272391188486,420,1,1,0,0.0,False,0.0282,,,0,
1131663553520390144,617,1,1,0,0.0,False,0.0244,,,0,
1131663553520390144,617,1,1,0,0.0,False,0.0244,,,0,
1131664900177223681,2022,1,1,0,0.0,False,0.0061,,,0,
1131664900177223681,2022,1,1,0,0.0,False,0.0061,,,0,
1131664919374512128,2022,1,1,0,0.0,False,0.0055,,,0,
1131664919374512128,2022,1,1,0,0.0,False,0.0055,,,0,
1131669872398753792,379,1,1,0,0.0,False,0.0037,,,0,
1131671791108349952,311,1,1,0,0.0,False,0.0524,,,0,
1131671791108349952,311,1,1,0,0.0,False,0.0524,,,0,
1131674012642357253,24962,3,3,0,0.0,False,0.4377333333333333,,,1,
1131674012642357253,24962,3,3,0,0.0,False,0.4377333333333333,,,1,
1131675008638562310,6576,1,1,0,0.0,False,0.0224,,,0,
1131675008638562310,6576,1,1,0,0.0,False,0.0224,,,0,
1131675073331507201,2717,1,1,0,0.0,False,0.0133,,,0,
1131675073331507201,2717,1,1,0,0.0,False,0.0133,,,0,
1131675181116739588,1893,3,2,2,0.6666666666666666,True,-0.9797666666666668,-0.9800500000000001,-0.006300000000000083,1,8209.5
1131675181116739588,1893,3,2,2,0.6666666666666666,True,-0.9797666666666668,-0.9800500000000001,-0.006300000000000083,1,8209.5
1131676529598128128,986,1,1,0,0.0,False,0.0224,,,0,
1131676529598128128,986,1,1,0,0.0,False,0.0224,,,0,
1131677006628888581,1440,1,1,0,0.0,False,0.0224,,,0,
1131677006628888581,1440,1,1,0,0.0,False,0.0224,,,0,
1131677346161995777,495,1,1,0,0.0,False,0.0224,,,0,
1131677346161995777,495,1,1,0,0.0,False,0.0224,,,0,
1131677918890012672,308,1,1,0,0.0,False,0.0133,,,0,
